damage,xcentroid,ycentroid
1,-95.191307,29.777737
.99987429,-95.191528,29.67428
.99987429,-95.191704,29.672483
1,-95.191963,29.787689
1,-95.212334,29.60075
1,-95.212761,29.82892
.99198931,-95.213585,29.75861
.99848068,-95.19223,29.673859
1,-95.192375,30.093494
1,-95.192184,29.635477
1,-95.192703,29.847975
1,-95.193436,30.007851
3,-95.214127,29.977465
1,-95.21405,30.12686
1,-95.214401,29.93895
1,-95.214493,30.091578
1,-95.214592,29.580484
1,-95.214622,29.706465
1.0058019,-95.214943,29.633476
1,-95.193581,29.683258
.99625033,-95.193634,29.929401
1,-95.193886,30.082769
1,-95.19381,29.657677
1,-95.19455,29.610104
1,-95.194611,29.796076
1,-95.194641,30.053841
1.2965258,-95.195122,29.58287
1,-95.215141,29.714602
.99521858,-95.215652,29.689013
1,-95.215752,29.889265
.99094111,-95.215889,29.940756
1.1547619,-95.216019,29.855234
1,-95.215889,29.761553
1,-95.216255,29.577213
1.9563295,-95.21627,29.533728
1,-95.21627,29.668839
1,-95.195114,30.073805
1,-95.195274,29.497868
2.3387096,-95.19622,30.113277
1.0183206,-95.216324,29.792389
1.0081027,-95.216667,29.755562
1,-95.216934,29.680286
1,-95.21785,29.676781
1,-95.217865,29.689863
.99779558,-95.197472,29.784639
1,-95.197571,29.5298
1,-95.197525,29.647615
1,-95.218071,29.935787
1.1020408,-95.21817,29.54332
1,-95.218124,29.621782
1,-95.218636,29.585188
1.7948718,-95.21859,30.102762
2.7316711,-95.218666,29.976929
.86792976,-95.219101,29.581371
1,-95.198151,30.039692
1,-95.198326,30.083748
1,-95.198708,29.815712
1,-95.198753,30.061148
1,-95.199028,29.618893
1.499002,-95.199081,30.097301
1,-95.219269,29.674574
1.6184264,-95.219856,29.899937
1.9121511,-95.219749,30.004168
.99749476,-95.219963,29.571575
.99595326,-95.19915,29.496967
1.0001985,-95.199402,29.975111
1,-95.199532,30.065109
1,-95.199692,29.76613
1.0025511,-95.200089,29.498644
1,-95.2005,30.062443
1,-95.200974,30.064804
1.8533568,-95.220352,30.058086
1,-95.22036,29.853809
1,-95.220322,29.850958
1.8056163,-95.220444,29.850237
2,-95.220505,30.037931
1,-95.220551,29.692369
1,-95.220596,29.583868
1.1909548,-95.220894,29.53796
1,-95.220802,30.041555
1,-95.2211,29.656172
1,-95.22113,29.851645
1.2446254,-95.201073,29.575689
1.4136055,-95.201408,29.671024
1,-95.221436,29.645535
1,-95.221794,29.645521
1,-95.221794,29.723495
1,-95.221832,29.97056
1,-95.221817,29.5963
1,-95.221962,29.643991
1.945946,-95.222389,30.056215
1,-95.202942,30.069567
1,-95.203484,29.496202
.99943119,-95.223106,29.589306
1.0024661,-95.205009,29.770691
.98764771,-95.204903,29.668859
1,-95.223518,29.67942
1.0416666,-95.22374,30.110722
1,-95.224167,29.550692
1,-95.224533,29.776871
1.2276547,-95.224464,29.891582
1.986637,-95.224472,30.035234
.99830037,-95.22467,29.568771
1,-95.205132,29.987934
1,-95.205414,30.077284
1,-95.205605,29.683405
1.5949047,-95.20575,29.989674
1.4494826,-95.205917,29.988897
.9936558,-95.206635,29.704531
1,-95.225143,29.58271
1,-95.22567,29.694494
1,-95.206642,29.864798
1.9448584,-95.206833,30.067703
.98955297,-95.206863,29.975384
1.2380953,-95.206764,29.542076
1,-95.20723,29.713579
1,-95.225975,29.652067
1,-95.225853,29.694847
1,-95.22596,29.591127
1,-95.226311,29.594044
.98742634,-95.226364,29.661827
1,-95.226883,29.701805
1,-95.208076,29.620152
1,-95.208824,29.694763
1.5777028,-95.209213,30.036987
.99256754,-95.226982,29.474482
1,-95.227562,29.60466
3.9833434,-95.22773,29.958467
1,-95.22802,29.663288
1,-95.228012,30.043465
1,-95.228073,29.768276
1,-95.209656,29.695118
1,-95.209892,29.570084
1,-95.210236,29.631376
1,-95.210136,29.820923
1.9436718,-95.210152,29.972301
1,-95.210205,29.669001
.99880528,-95.210289,29.589651
1,-95.210358,29.982111
1,-95.22876,29.590607
1,-95.229378,29.571825
1.7074168,-95.229561,29.552851
1,-95.210854,29.52586
1.9941176,-95.211189,30.151773
1,-95.21212,29.481167
.99843013,-95.229874,29.586058
1,-95.230286,29.656065
1.2039065,-95.230171,29.744431
.9968912,-95.230202,29.689253
1.0697527,-95.230103,29.713726
2.111083,-95.230667,29.578789
1,-95.212425,29.588812
1,-95.212509,29.68964
1.563692,-95.212959,29.579586
1.9289483,-95.21312,29.816776
.9914785,-95.213219,29.940706
1,-95.213432,29.590836
1,-95.230865,29.655062
1,-95.231209,29.739603
.99477863,-95.23127,29.56039
1,-95.231201,29.849586
1,-95.231255,30.069252
1,-95.213745,29.893961
1,-95.214462,29.650253
1.6231029,-95.214287,29.615726
1,-95.214561,29.845633
1,-95.214897,29.938232
1.7012448,-95.232384,30.089962
1.5151515,-95.233215,30.152063
1,-95.233391,29.769108
1,-95.215515,29.972317
1.9798995,-95.215538,29.612955
1,-95.215782,29.753069
1,-95.21582,29.674545
1,-95.216125,29.491472
1.6044776,-95.215996,30.082369
1,-95.215996,29.676233
1.1919678,-95.233131,30.095594
1,-95.233879,29.956417
.9986456,-95.233849,29.639059
1,-95.233932,29.735844
1.9944341,-95.234642,29.806641
1.9783393,-95.234512,30.040918
1.8848598,-95.216331,29.595612
.98246604,-95.216652,29.971741
.98246604,-95.216942,29.971489
1.00646,-95.217049,29.599911
.99656945,-95.2173,29.752796
1.8776759,-95.235054,29.412542
1,-95.235077,29.65078
.99837661,-95.234978,29.590916
1,-95.235161,29.689146
1,-95.235489,29.735716
.9980942,-95.235741,29.639479
1,-95.217522,29.603151
1.8295269,-95.217812,29.549009
1,-95.236839,29.646339
.97860211,-95.236794,29.738968
1,-95.236961,29.583944
.99925733,-95.237282,29.594072
1.9215686,-95.218903,30.109129
1,-95.219154,29.683754
.95869029,-95.220001,29.610027
2.1235721,-95.220047,30.116606
1,-95.220291,29.583918
1.908046,-95.237625,29.556105
1,-95.23748,29.804911
.99627876,-95.237823,29.573606
1,-95.238304,29.641817
1,-95.238487,29.733763
1,-95.220482,29.576778
1,-95.220612,29.850937
1.0282131,-95.220482,30.09059
1.3896848,-95.220924,29.830324
1,-95.221146,30.066767
1,-95.221474,29.655115
1,-95.221268,29.668058
1,-95.238533,29.663332
1,-95.238426,29.765354
.99790138,-95.238991,29.769932
1,-95.239243,29.781004
.99844557,-95.239525,29.57062
.99823666,-95.221344,29.603655
1.3353819,-95.221855,29.764454
1.694856,-95.240166,29.469288
1.6193273,-95.240036,29.976719
1,-95.240417,29.649197
1,-95.240715,29.593735
1,-95.222557,29.769707
1.7573529,-95.223015,29.967813
.99411356,-95.223099,29.89229
1,-95.223328,29.966455
1,-95.22316,29.582727
1,-95.223457,29.97261
1.0408696,-95.223564,29.583471
1.0357462,-95.241249,29.616581
.99507791,-95.241425,29.573996
1,-95.241821,29.677404
1,-95.241966,30.056051
1,-95.223854,29.565018
1,-95.223923,29.714691
2,-95.224281,29.492607
1,-95.224243,29.582991
1.9943855,-95.224213,29.48661
1.0074184,-95.224335,29.596651
1,-95.242737,29.77145
.99914384,-95.243057,29.665739
1,-95.243179,29.654491
.99799401,-95.243118,29.603216
1,-95.243385,29.697958
1,-95.224365,30.133162
.98983049,-95.225372,29.578533
2.9330423,-95.22525,29.517851
1,-95.225761,30.092312
1,-95.225967,30.069229
1,-95.243591,30.073164
1,-95.244041,29.733372
1,-95.244087,29.631325
1,-95.244484,29.607939
1,-95.244606,29.657579
1,-95.24453,29.646727
1.300508,-95.244377,30.092785
1.4140188,-95.244537,29.53907
1.86927,-95.226791,29.47234
1.406015,-95.226822,30.114326
1,-95.227303,29.694471
1,-95.227394,29.7827
.9911778,-95.244766,30.118853
1.8528854,-95.244484,29.623789
1,-95.245209,29.742769
1,-95.245361,29.541834
.99888766,-95.245781,29.94124
1,-95.228004,29.615364
1.8811244,-95.228897,29.719864
1,-95.245972,30.044815
1,-95.246193,29.572935
1.7652329,-95.246178,29.5515
1,-95.247139,30.097128
1.7074168,-95.229622,29.552509
1.1669487,-95.22982,29.969193
.99794,-95.229637,29.567884
1,-95.229706,29.590382
1,-95.230316,29.635021
1.0605382,-95.230415,29.554623
1,-95.23037,29.542831
1,-95.230377,30.065832
2.0003037,-95.247383,29.463865
1,-95.247536,29.742313
1,-95.248291,29.774908
1,-95.230843,29.646341
2,-95.230934,29.556349
.99844962,-95.231506,29.573444
1,-95.231522,29.611635
1,-95.231735,29.592781
1.9896554,-95.231766,29.577999
1.005393,-95.248337,29.659966
1.8170347,-95.248512,29.842146
1.4209344,-95.248695,29.588095
1,-95.248749,29.929499
2.9905822,-95.249504,29.974098
.99620014,-95.249405,29.532469
1,-95.249573,29.965778
1,-95.231949,30.14926
.99043339,-95.232094,29.597118
1,-95.232277,29.640329
1,-95.232597,29.769327
1.7482136,-95.232681,29.55237
1,-95.232834,30.040863
1.9477912,-95.233047,29.720348
1,-95.249504,29.683661
.99677157,-95.249809,29.534142
1,-95.249855,30.006769
1,-95.24984,29.764856
1,-95.249985,29.602865
1,-95.249962,29.417461
1,-95.25071,29.604328
2.8790698,-95.233009,29.807962
2,-95.233437,30.035757
1.9896554,-95.233482,29.579657
1,-95.233337,29.418533
1,-95.234337,29.421072
1,-95.251221,29.845844
1,-95.251488,29.604601
1.8827388,-95.251343,29.466669
1,-95.251808,29.741627
1.9338818,-95.234749,29.6196
1,-95.234825,29.603724
1.1046025,-95.235428,29.524426
2.1457086,-95.235306,29.538425
.99936426,-95.252617,29.930809
1,-95.252983,29.994347
1,-95.25354,29.463356
1,-95.235443,29.650768
1,-95.235619,29.588257
.99946004,-95.236015,29.598745
1,-95.236748,29.583668
.99885517,-95.236801,29.594744
1,-95.253586,30.000719
1,-95.254204,29.745325
1.0897436,-95.254883,29.753132
2.0016141,-95.255028,29.562429
1.9465318,-95.238205,30.005001
2,-95.238037,30.088228
1,-95.255264,29.860008
1,-95.255615,29.859396
1,-95.255829,29.672243
1,-95.255791,29.474072
1,-95.25602,29.841072
1.9918498,-95.238136,29.973141
1.9454926,-95.238403,29.493155
1.0619469,-95.238708,29.976952
1,-95.238785,29.740322
1.5042493,-95.256882,29.756603
1,-95.256996,29.73583
1,-95.257072,29.686037
1.1418368,-95.257141,29.61685
1,-95.257507,29.842081
.9948619,-95.239571,29.675085
.99905211,-95.239952,29.614544
2.7502944,-95.239983,29.945663
1,-95.240196,29.590643
1,-95.240364,29.415894
1,-95.240288,29.616426
1,-95.258102,29.854778
1,-95.240631,29.763971
2.3110521,-95.24073,29.939943
1.5895545,-95.240616,29.66993
2.7593544,-95.240799,29.457331
1,-95.24118,29.648838
1,-95.241592,30.119181
1.9341317,-95.260063,29.739214
1.2804878,-95.241646,29.498522
1,-95.241776,29.580093
1,-95.241966,29.692644
1,-95.242111,29.498928
1,-95.242096,29.413446
1,-95.242264,30.140152
1,-95.242546,29.598845
.99215966,-95.242912,29.939886
1,-95.242821,29.599615
1.6262627,-95.260887,29.848433
1.2237008,-95.242966,29.587372
1,-95.2435,30.09267
1,-95.243164,29.668432
1,-95.243431,29.66423
1.0349854,-95.243492,29.412979
1,-95.24369,29.626213
1,-95.243752,29.6957
1,-95.243851,29.661373
1,-95.243919,29.76277
1,-95.244011,29.653383
.98727733,-95.243889,29.735556
1,-95.262566,30.136618
1.0273262,-95.262276,29.934444
1.075482,-95.263,29.671446
1.456248,-95.263069,30.088327
1.9021367,-95.263123,29.855431
1.420082,-95.244194,29.466566
1,-95.244728,29.73612
.99985409,-95.244827,29.581387
1,-95.245018,29.650684
1.0933754,-95.245186,29.68202
1.9480226,-95.263382,30.142471
1,-95.264137,29.837
2,-95.264107,29.470842
1,-95.264244,29.475718
1,-95.264351,29.949564
1,-95.245392,29.671366
.99888766,-95.245781,29.941027
.99823356,-95.24585,29.608681
.99787235,-95.245956,29.741888
1,-95.24601,29.743584
1.022792,-95.246147,29.702826
1,-95.246452,29.744703
1,-95.24662,29.739927
1,-95.265617,30.082979
1,-95.246887,29.761398
1,-95.246918,29.744339
.99767441,-95.247162,29.734192
1.8609898,-95.247475,30.152863
1,-95.24765,29.657967
1.5541872,-95.266556,29.423218
2.2678943,-95.266342,30.014633
1.9547156,-95.266869,29.933435
.99808431,-95.248032,29.58758
1.0132877,-95.248085,30.101305
1.8099705,-95.248573,29.46538
1,-95.248779,30.097193
1.4557143,-95.267387,30.145226
2.0016806,-95.268257,29.428125
1,-95.249832,29.762819
1,-95.250114,29.686176
1,-95.250389,29.769085
1,-95.26857,29.619297
1,-95.268951,29.630562
1,-95.268852,29.713919
1.9538199,-95.251076,29.860764
1,-95.25164,29.536659
1.8944724,-95.269951,30.130695
1.8008858,-95.269951,29.976608
1.8261719,-95.270248,29.45896
1,-95.270615,29.622187
1,-95.270538,29.92292
1.1896552,-95.252319,29.73247
1,-95.252487,30.072794
1,-95.271088,29.629774
1.7865385,-95.271683,30.108627
1.020906,-95.253136,29.837067
.99511093,-95.253426,29.946199
1,-95.253555,29.675438
2.0583122,-95.272522,29.602705
1,-95.272728,29.545038
1,-95.255119,29.479286
1,-95.273071,29.563637
1,-95.273178,29.758347
1,-95.273209,29.630625
1,-95.273575,29.671389
1,-95.274086,30.015141
1.3690476,-95.255829,29.697031
1,-95.255806,29.937788
1.8037452,-95.256042,29.636347
1,-95.256073,29.440908
1.3001443,-95.256035,29.757677
1.8037452,-95.25621,29.636377
1.5843558,-95.256767,29.89105
1.5374149,-95.27459,29.471518
1.5410765,-95.274635,29.631546
1.612069,-95.274612,29.4398
1.7945055,-95.274704,29.622173
1,-95.256737,29.850677
.99757576,-95.257233,29.81073
1.3981482,-95.275574,29.885649
1,-95.275826,30.126986
2.9972711,-95.276451,29.440691
1,-95.276512,29.562801
1,-95.257881,29.610598
1,-95.258308,29.797482
1,-95.258514,29.798265
1,-95.258514,30.092716
1.9739743,-95.25901,30.073389
1.7706141,-95.258926,29.930292
1,-95.259094,29.547174
1,-95.277328,29.957495
3.8826888,-95.259544,30.107647
.87657118,-95.259598,29.642214
1,-95.260406,29.684866
1,-95.277878,29.627453
1,-95.277962,29.928976
1,-95.278221,29.938187
1,-95.278687,29.67461
1,-95.260658,30.000723
1,-95.260773,29.421907
.99863166,-95.260887,29.613476
.99814814,-95.261604,29.615406
1,-95.261406,29.927664
.99800402,-95.26162,29.997776
1.9685476,-95.261925,30.118259
1,-95.279449,29.67128
.99620837,-95.280121,30.136457
1,-95.280029,29.855089
1,-95.280281,29.558863
1.7260464,-95.280449,29.578503
1,-95.280586,29.82601
2.0397589,-95.261955,29.446753
1,-95.263184,29.677284
2.2361624,-95.280617,29.465477
1.196716,-95.280556,29.54454
1,-95.281456,29.824043
1,-95.281548,29.757191
1,-95.263954,29.675585
1,-95.264114,29.445898
1,-95.26413,30.090132
1,-95.282173,29.750467
2.9749653,-95.282341,29.606905
1,-95.282829,29.705902
1,-95.282791,29.728632
.99892229,-95.282967,29.69244
1,-95.283066,29.825422
1.0013378,-95.264702,29.569683
1,-95.26548,29.563978
1,-95.265869,29.665203
1.2071713,-95.283295,29.423445
1.0372961,-95.283279,29.760927
1,-95.283722,29.843876
1,-95.283737,29.937981
2.1477664,-95.266518,30.082142
1,-95.266373,29.834673
1,-95.266922,29.762487
1,-95.28466,29.661892
1,-95.285194,29.77976
1,-95.267387,29.617554
.99104196,-95.268028,29.994333
1.9906323,-95.26841,29.49547
1.019374,-95.285683,30.012512
.99716055,-95.285759,29.728401
1,-95.28656,29.737387
1.9796748,-95.268929,29.447845
.99736148,-95.269737,29.667576
1,-95.286736,29.521387
1.001475,-95.286964,29.672224
1,-95.287048,29.795128
1,-95.287079,29.805401
1,-95.287132,30.018869
.98004323,-95.287598,29.702055
.99952751,-95.287682,29.679224
1,-95.270432,29.569696
1,-95.270348,29.572773
1,-95.270401,29.671886
1.5858586,-95.270538,30.102663
.97148818,-95.287766,29.739779
1,-95.287971,29.865221
1,-95.288559,29.9013
.99952751,-95.288589,29.679356
2.3989704,-95.288452,30.095444
.99963087,-95.288612,29.728664
1,-95.271103,29.841822
2,-95.271141,29.45529
1,-95.271278,29.695202
2,-95.271431,29.606674
1,-95.272285,29.713892
1.8904762,-95.272156,29.577822
1.1811321,-95.289139,29.557041
1,-95.289093,29.838825
.99802178,-95.289322,29.708872
1,-95.289963,29.65659
.99770641,-95.272491,29.942493
2.2418001,-95.272743,29.958431
2.8365922,-95.272491,29.437111
1.1673003,-95.273186,29.825014
1,-95.273369,29.855556
.99893671,-95.290344,30.016972
1,-95.290932,29.684772
1,-95.290886,29.736887
1,-95.291061,29.863794
1,-95.291298,29.680813
1,-95.274048,29.709137
1,-95.291901,29.79001
1,-95.292305,29.775864
1,-95.292526,30.014118
1.0314009,-95.274933,29.574829
1,-95.275238,29.702787
1.7928443,-95.275688,29.95693
1,-95.293198,29.864437
1,-95.293434,29.880459
1,-95.275444,29.791075
2,-95.275826,29.509056
1,-95.276016,29.63019
1,-95.276031,29.588655
1,-95.276245,29.410328
1.4043419,-95.276138,29.587427
1,-95.276581,29.929716
.99500751,-95.276535,29.587864
1,-95.276657,30.15015
1,-95.276733,29.68969
1,-95.293991,30.011662
1,-95.294235,29.640301
1,-95.294243,29.568205
1,-95.276932,29.759766
1,-95.277306,29.797144
.99515736,-95.278,29.68708
.91827065,-95.278435,29.676144
1,-95.29464,29.780968
2.0699482,-95.295326,29.468283
1,-95.295662,29.711239
1.4694213,-95.295593,30.013739
1.2142857,-95.278969,29.812963
1.9850107,-95.279076,29.850416
.99605584,-95.279182,29.670708
.98851591,-95.296249,29.70676
1.4576024,-95.296631,29.427521
1,-95.296524,29.902952
1,-95.280571,29.854807
1.437659,-95.280602,30.000038
1,-95.296852,29.718613
1,-95.297134,30.119453
1,-95.297279,30.008974
1,-95.297256,30.131886
.99924415,-95.297363,29.709435
1,-95.297462,29.834661
1.1170886,-95.297478,29.654846
1,-95.281769,29.538588
1.4527559,-95.28186,29.505936
1,-95.282425,29.845623
1.48394,-95.29776,30.130451
2.0864198,-95.298035,29.435438
1.9739634,-95.298172,29.538536
1,-95.298241,29.782957
1.5779817,-95.298279,29.471376
2,-95.298515,29.92359
1.8820225,-95.282486,30.130049
1.011593,-95.282715,29.673767
.99892229,-95.282928,29.692581
1,-95.282982,29.824507
1,-95.299515,29.557846
1,-95.299751,29.778189
1,-95.284172,29.67013
1,-95.284554,29.664249
1,-95.284744,29.70746
1.3293347,-95.299881,29.822416
1,-95.299995,29.67683
1.684545,-95.300301,30.02556
2,-95.300606,29.413889
1,-95.300682,29.726337
1,-95.284912,30.011742
2.0384433,-95.285286,29.740063
.97629011,-95.285545,29.726208
1,-95.285583,29.736418
1.5939676,-95.285873,29.895782
1,-95.301689,29.535995
2.0011036,-95.301521,29.427126
1,-95.301857,29.885904
1,-95.286446,29.673954
1,-95.286491,29.686472
1.7384615,-95.286682,30.123072
1,-95.286804,29.618822
.87137628,-95.30204,29.739017
.99874949,-95.302208,29.72249
1.2918482,-95.302666,29.874912
1.9026889,-95.287277,29.877848
.9964112,-95.287277,30.017321
1.0482626,-95.287331,30.112619
1.0344827,-95.287926,29.45998
1,-95.288017,29.726959
2.7678275,-95.288132,29.512861
1,-95.30294,30.02243
1,-95.303337,29.833771
1,-95.288094,29.640558
1,-95.289658,30.001722
1,-95.304161,29.669319
1.214123,-95.304413,29.7164
1,-95.30455,29.749622
1.96,-95.30484,29.942648
2.5955284,-95.289803,29.607889
1,-95.290131,29.839659
1.6426767,-95.290161,29.877947
1,-95.290306,29.841806
1,-95.290764,29.844883
1,-95.305183,30.020838
.99725652,-95.305176,29.687576
1,-95.305603,29.838488
1,-95.291115,29.683113
.98917454,-95.291443,29.715487
1,-95.291626,29.542316
1,-95.291832,29.565994
1,-95.292236,29.780317
1,-95.306992,29.802862
1,-95.30706,29.792181
.98965216,-95.306984,29.744627
1,-95.292397,29.555706
1,-95.293182,29.86059
2.0786092,-95.307823,29.914314
1,-95.307747,29.875546
1.0266666,-95.308121,29.666586
1,-95.308395,30.020369
1,-95.308563,29.721519
1,-95.308685,30.020487
1.1075269,-95.308548,29.860092
.98835617,-95.293579,29.781685
1,-95.294067,29.639688
1,-95.294296,29.819099
1,-95.308708,29.778036
